"Committee on Economic, Capital and Technology Development",2011-10-26 00:00:00,"Arena, John",present
"Committee on Economic, Capital and Technology Development",2011-10-26 00:00:00,"Hairston, Leslie A.",present
"Committee on Economic, Capital and Technology Development",2011-10-26 00:00:00,"Cochran, Willie",absent
"Committee on Economic, Capital and Technology Development",2011-10-26 00:00:00,"Jackson, Sandi",absent
"Committee on Economic, Capital and Technology Development",2011-10-26 00:00:00,"Colon, Rey",absent
"Committee on Economic, Capital and Technology Development",2011-10-26 00:00:00,"Tunney, Thomas",present
"Committee on Economic, Capital and Technology Development",2011-10-26 00:00:00,"Lane, Lona",absent
"Committee on Economic, Capital and Technology Development",2011-10-26 00:00:00,"Moreno, Proco Joe",present
"Committee on Economic, Capital and Technology Development",2011-10-26 00:00:00,"Zalewski, Michael R.",absent
"Committee on Economic, Capital and Technology Development",2011-10-26 00:00:00,"Smith, Michele",absent
"Committee on Economic, Capital and Technology Development",2011-10-26 00:00:00,"Maldonado, Roberto",absent
"Committee on Economic, Capital and Technology Development",2011-10-26 00:00:00,"Pawar, Ameya",absent
"Committee on Economic, Capital and Technology Development",2011-10-26 00:00:00,"Cullerton, Timothy M.",present
"Committee on Economic, Capital and Technology Development",2013-05-06 00:00:00,"Ervin, Jason C.",absent
"Committee on Economic, Capital and Technology Development",2013-05-06 00:00:00,"Smith, Michele",present
"Committee on Economic, Capital and Technology Development",2013-05-06 00:00:00,"Chandler, Michael D.",absent
"Committee on Economic, Capital and Technology Development",2013-05-06 00:00:00,"Mitts, Emma",present
"Committee on Economic, Capital and Technology Development",2013-05-06 00:00:00,"Cochran, Willie",present
"Committee on Economic, Capital and Technology Development",2013-05-06 00:00:00,"Pawar, Ameya",present
"Committee on Economic, Capital and Technology Development",2013-05-06 00:00:00,"Colon, Rey",absent
"Committee on Economic, Capital and Technology Development",2013-05-06 00:00:00,"Tunney, Thomas",present
"Committee on Economic, Capital and Technology Development",2013-05-06 00:00:00,"Holmes, Natashia",present
"Committee on Economic, Capital and Technology Development",2013-05-06 00:00:00,"Lane, Lona",present
"Committee on Economic, Capital and Technology Development",2013-05-06 00:00:00,"Moreno, Proco Joe",absent
"Committee on Economic, Capital and Technology Development",2013-05-06 00:00:00,"Arena, John",present
"Committee on Economic, Capital and Technology Development",2013-05-06 00:00:00,"Zalewski, Michael R.",absent
"Committee on Economic, Capital and Technology Development",2013-05-06 00:00:00,"Foulkes, Toni",absent
"Committee on Economic, Capital and Technology Development",2013-05-06 00:00:00,"Maldonado, Roberto",absent
"Committee on Economic, Capital and Technology Development",2013-05-06 00:00:00,"Hairston, Leslie A.",absent
"Committee on Economic, Capital and Technology Development",2013-05-06 00:00:00,"Cullerton, Timothy M.",present
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"Scott, Jr. Michael",absent
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"O'Connor, Patrick",absent
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"Ervin, Jason C.",present
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"Foulkes, Toni",absent
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"Santiago, Milagros S.",absent
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"Mitts, Emma",present
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"Cochran, Willie",present
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"Ramirez-Rosa, Carlos",present
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"Pawar, Ameya",absent
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"Hairston, Leslie A.",present
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"Mitchell, Gregory I.",present
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"Tunney, Thomas",present
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"Moore, David H.",absent
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"Arena, John",absent
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"Zalewski, Michael R.",absent
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"Thompson, Patrick D.",present
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"Smith, Michele",absent
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"Brookins, Jr., Howard",absent
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"Villegas, Gilbert",present
"Committee on Economic, Capital and Technology Development",2016-05-16 00:00:00,"Moreno, Proco Joe",present
"Committee on Economic, Capital and Technology Development",2012-07-19 00:00:00,"Ervin, Jason C.",absent
"Committee on Economic, Capital and Technology Development",2012-07-19 00:00:00,"Foulkes, Toni",absent
"Committee on Economic, Capital and Technology Development",2012-07-19 00:00:00,"Chandler, Michael D.",absent
"Committee on Economic, Capital and Technology Development",2012-07-19 00:00:00,"Mitts, Emma",present
"Committee on Economic, Capital and Technology Development",2012-07-19 00:00:00,"Arena, John",present
"Committee on Economic, Capital and Technology Development",2012-07-19 00:00:00,"Hairston, Leslie A.",present
"Committee on Economic, Capital and Technology Development",2012-07-19 00:00:00,"Cochran, Willie",absent
"Committee on Economic, Capital and Technology Development",2012-07-19 00:00:00,"Jackson, Sandi",absent
"Committee on Economic, Capital and Technology Development",2012-07-19 00:00:00,"Colon, Rey",absent
"Committee on Economic, Capital and Technology Development",2012-07-19 00:00:00,"Tunney, Thomas",present
"Committee on Economic, Capital and Technology Development",2012-07-19 00:00:00,"Lane, Lona",present
"Committee on Economic, Capital and Technology Development",2012-07-19 00:00:00,"Moreno, Proco Joe",absent
"Committee on Economic, Capital and Technology Development",2012-07-19 00:00:00,"Zalewski, Michael R.",absent
"Committee on Economic, Capital and Technology Development",2012-07-19 00:00:00,"Smith, Michele",absent
"Committee on Economic, Capital and Technology Development",2012-07-19 00:00:00,"Maldonado, Roberto",present
"Committee on Economic, Capital and Technology Development",2012-07-19 00:00:00,"Pawar, Ameya",absent
"Committee on Economic, Capital and Technology Development",2012-07-19 00:00:00,"Cullerton, Timothy M.",present
"Committee on Economic, Capital and Technology Development",2013-12-09 00:00:00,"Ervin, Jason C.",present
"Committee on Economic, Capital and Technology Development",2013-12-09 00:00:00,"Foulkes, Toni",absent
"Committee on Economic, Capital and Technology Development",2013-12-09 00:00:00,"Chandler, Michael D.",absent
"Committee on Economic, Capital and Technology Development",2013-12-09 00:00:00,"Mitts, Emma",present
"Committee on Economic, Capital and Technology Development",2013-12-09 00:00:00,"Arena, John",present
"Committee on Economic, Capital and Technology Development",2013-12-09 00:00:00,"Hairston, Leslie A.",present
"Committee on Economic, Capital and Technology Development",2013-12-09 00:00:00,"Cochran, Willie",absent
"Committee on Economic, Capital and Technology Development",2013-12-09 00:00:00,"Colon, Rey",absent
"Committee on Economic, Capital and Technology Development",2013-12-09 00:00:00,"Tunney, Thomas",present
"Committee on Economic, Capital and Technology Development",2013-12-09 00:00:00,"Holmes, Natashia",present
"Committee on Economic, Capital and Technology Development",2013-12-09 00:00:00,"Lane, Lona",absent
"Committee on Economic, Capital and Technology Development",2013-12-09 00:00:00,"Moreno, Proco Joe",absent
"Committee on Economic, Capital and Technology Development",2013-12-09 00:00:00,"Zalewski, Michael R.",absent
"Committee on Economic, Capital and Technology Development",2013-12-09 00:00:00,"Smith, Michele",absent
"Committee on Economic, Capital and Technology Development",2013-12-09 00:00:00,"Maldonado, Roberto",absent
"Committee on Economic, Capital and Technology Development",2013-12-09 00:00:00,"Pawar, Ameya",present
"Committee on Economic, Capital and Technology Development",2013-12-09 00:00:00,"Cullerton, Timothy M.",present
"Committee on Economic, Capital and Technology Development",2011-09-28 00:00:00,"Ervin, Jason C.",present
"Committee on Economic, Capital and Technology Development",2011-09-28 00:00:00,"Smith, Michele",present
"Committee on Economic, Capital and Technology Development",2011-09-28 00:00:00,"Chandler, Michael D.",absent
"Committee on Economic, Capital and Technology Development",2011-09-28 00:00:00,"Mitts, Emma",present
"Committee on Economic, Capital and Technology Development",2011-09-28 00:00:00,"Cochran, Willie",present
"Committee on Economic, Capital and Technology Development",2011-09-28 00:00:00,"Hairston, Leslie A.",present
"Committee on Economic, Capital and Technology Development",2011-09-28 00:00:00,"Jackson, Sandi",absent
"Committee on Economic, Capital and Technology Development",2011-09-28 00:00:00,"Colon, Rey",absent
"Committee on Economic, Capital and Technology Development",2011-09-28 00:00:00,"Tunney, Thomas",present
"Committee on Economic, Capital and Technology Development",2011-09-28 00:00:00,"Lane, Lona",present
"Committee on Economic, Capital and Technology Development",2011-09-28 00:00:00,"Moreno, Proco Joe",absent
"Committee on Economic, Capital and Technology Development",2011-09-28 00:00:00,"Arena, John",present
"Committee on Economic, Capital and Technology Development",2011-09-28 00:00:00,"Zalewski, Michael R.",absent
"Committee on Economic, Capital and Technology Development",2011-09-28 00:00:00,"Foulkes, Toni",absent
"Committee on Economic, Capital and Technology Development",2011-09-28 00:00:00,"Maldonado, Roberto",absent
"Committee on Economic, Capital and Technology Development",2011-09-28 00:00:00,"Pawar, Ameya",absent
"Committee on Economic, Capital and Technology Development",2011-09-28 00:00:00,"Cullerton, Timothy M.",present
"Committee on Economic, Capital and Technology Development",2014-06-24 00:00:00,"Ervin, Jason C.",absent
"Committee on Economic, Capital and Technology Development",2014-06-24 00:00:00,"Foulkes, Toni",present
"Committee on Economic, Capital and Technology Development",2014-06-24 00:00:00,"Mitts, Emma",absent
"Committee on Economic, Capital and Technology Development",2014-06-24 00:00:00,"Chandler, Michael D.",present
"Committee on Economic, Capital and Technology Development",2014-06-24 00:00:00,"Arena, John",present
"Committee on Economic, Capital and Technology Development",2014-06-24 00:00:00,"Hairston, Leslie A.",present
"Committee on Economic, Capital and Technology Development",2014-06-24 00:00:00,"Cochran, Willie",absent
"Committee on Economic, Capital and Technology Development",2014-06-24 00:00:00,"Smith, Michele",present
"Committee on Economic, Capital and Technology Development",2014-06-24 00:00:00,"Colon, Rey",absent
"Committee on Economic, Capital and Technology Development",2014-06-24 00:00:00,"Tunney, Thomas",present
"Committee on Economic, Capital and Technology Development",2014-06-24 00:00:00,"Holmes, Natashia",present
"Committee on Economic, Capital and Technology Development",2014-06-24 00:00:00,"Lane, Lona",absent
"Committee on Economic, Capital and Technology Development",2014-06-24 00:00:00,"Moreno, Proco Joe",absent
"Committee on Economic, Capital and Technology Development",2014-06-24 00:00:00,"Zalewski, Michael R.",present
"Committee on Economic, Capital and Technology Development",2014-06-24 00:00:00,"Maldonado, Roberto",absent
"Committee on Economic, Capital and Technology Development",2014-06-24 00:00:00,"Pawar, Ameya",present
"Committee on Economic, Capital and Technology Development",2014-06-24 00:00:00,"Cullerton, Timothy M.",present
"Committee on Economic, Capital and Technology Development",2014-04-28 00:00:00,"Ervin, Jason C.",absent
"Committee on Economic, Capital and Technology Development",2014-04-28 00:00:00,"Smith, Michele",present
"Committee on Economic, Capital and Technology Development",2014-04-28 00:00:00,"Mitts, Emma",absent
"Committee on Economic, Capital and Technology Development",2014-04-28 00:00:00,"Chandler, Michael D.",absent
"Committee on Economic, Capital and Technology Development",2014-04-28 00:00:00,"Arena, John",present
"Committee on Economic, Capital and Technology Development",2014-04-28 00:00:00,"Hairston, Leslie A.",present
"Committee on Economic, Capital and Technology Development",2014-04-28 00:00:00,"Cochran, Willie",absent
"Committee on Economic, Capital and Technology Development",2014-04-28 00:00:00,"Colon, Rey",present
"Committee on Economic, Capital and Technology Development",2014-04-28 00:00:00,"Tunney, Thomas",present
"Committee on Economic, Capital and Technology Development",2014-04-28 00:00:00,"Holmes, Natashia",present
"Committee on Economic, Capital and Technology Development",2014-04-28 00:00:00,"Lane, Lona",present
"Committee on Economic, Capital and Technology Development",2014-04-28 00:00:00,"Moreno, Proco Joe",absent
"Committee on Economic, Capital and Technology Development",2014-04-28 00:00:00,"Zalewski, Michael R.",absent
"Committee on Economic, Capital and Technology Development",2014-04-28 00:00:00,"Foulkes, Toni",absent
"Committee on Economic, Capital and Technology Development",2014-04-28 00:00:00,"Maldonado, Roberto",absent
"Committee on Economic, Capital and Technology Development",2014-04-28 00:00:00,"Pawar, Ameya",present
"Committee on Economic, Capital and Technology Development",2014-04-28 00:00:00,"Cullerton, Timothy M.",present
"Committee on Economic, Capital and Technology Development",2014-07-28 00:00:00,"Ervin, Jason C.",present
"Committee on Economic, Capital and Technology Development",2014-07-28 00:00:00,"Foulkes, Toni",present
"Committee on Economic, Capital and Technology Development",2014-07-28 00:00:00,"Chandler, Michael D.",absent
"Committee on Economic, Capital and Technology Development",2014-07-28 00:00:00,"Mitts, Emma",present
"Committee on Economic, Capital and Technology Development",2014-07-28 00:00:00,"Arena, John",present
"Committee on Economic, Capital and Technology Development",2014-07-28 00:00:00,"Hairston, Leslie A.",present
"Committee on Economic, Capital and Technology Development",2014-07-28 00:00:00,"Cochran, Willie",absent
"Committee on Economic, Capital and Technology Development",2014-07-28 00:00:00,"Colon, Rey",absent
"Committee on Economic, Capital and Technology Development",2014-07-28 00:00:00,"Tunney, Thomas",present
"Committee on Economic, Capital and Technology Development",2014-07-28 00:00:00,"Holmes, Natashia",present
"Committee on Economic, Capital and Technology Development",2014-07-28 00:00:00,"Lane, Lona",present
"Committee on Economic, Capital and Technology Development",2014-07-28 00:00:00,"Moreno, Proco Joe",absent
"Committee on Economic, Capital and Technology Development",2014-07-28 00:00:00,"Zalewski, Michael R.",absent
"Committee on Economic, Capital and Technology Development",2014-07-28 00:00:00,"Smith, Michele",absent
"Committee on Economic, Capital and Technology Development",2014-07-28 00:00:00,"Maldonado, Roberto",absent
"Committee on Economic, Capital and Technology Development",2014-07-28 00:00:00,"Pawar, Ameya",present
"Committee on Economic, Capital and Technology Development",2014-07-28 00:00:00,"Cullerton, Timothy M.",absent
"Committee on Economic, Capital and Technology Development",2012-02-14 00:00:00,"Ervin, Jason C.",absent
"Committee on Economic, Capital and Technology Development",2012-02-14 00:00:00,"Foulkes, Toni",present
"Committee on Economic, Capital and Technology Development",2012-02-14 00:00:00,"Chandler, Michael D.",absent
"Committee on Economic, Capital and Technology Development",2012-02-14 00:00:00,"Mitts, Emma",present
"Committee on Economic, Capital and Technology Development",2012-02-14 00:00:00,"Cochran, Willie",present
"Committee on Economic, Capital and Technology Development",2012-02-14 00:00:00,"Hairston, Leslie A.",absent
"Committee on Economic, Capital and Technology Development",2012-02-14 00:00:00,"Jackson, Sandi",absent
"Committee on Economic, Capital and Technology Development",2012-02-14 00:00:00,"Colon, Rey",absent
"Committee on Economic, Capital and Technology Development",2012-02-14 00:00:00,"Tunney, Thomas",present
"Committee on Economic, Capital and Technology Development",2012-02-14 00:00:00,"Lane, Lona",present
"Committee on Economic, Capital and Technology Development",2012-02-14 00:00:00,"Moreno, Proco Joe",absent
"Committee on Economic, Capital and Technology Development",2012-02-14 00:00:00,"Arena, John",present
"Committee on Economic, Capital and Technology Development",2012-02-14 00:00:00,"Zalewski, Michael R.",absent
"Committee on Economic, Capital and Technology Development",2012-02-14 00:00:00,"Smith, Michele",present
"Committee on Economic, Capital and Technology Development",2012-02-14 00:00:00,"Maldonado, Roberto",present
"Committee on Economic, Capital and Technology Development",2012-02-14 00:00:00,"Pawar, Ameya",absent
"Committee on Economic, Capital and Technology Development",2012-02-14 00:00:00,"Cullerton, Timothy M.",present
"Committee on Economic, Capital and Technology Development",2012-06-21 00:00:00,"Ervin, Jason C.",present
"Committee on Economic, Capital and Technology Development",2012-06-21 00:00:00,"Foulkes, Toni",present
"Committee on Economic, Capital and Technology Development",2012-06-21 00:00:00,"Mitts, Emma",absent
"Committee on Economic, Capital and Technology Development",2012-06-21 00:00:00,"Chandler, Michael D.",absent
"Committee on Economic, Capital and Technology Development",2012-06-21 00:00:00,"Cochran, Willie",present
"Committee on Economic, Capital and Technology Development",2012-06-21 00:00:00,"Hairston, Leslie A.",absent
"Committee on Economic, Capital and Technology Development",2012-06-21 00:00:00,"Jackson, Sandi",absent
"Committee on Economic, Capital and Technology Development",2012-06-21 00:00:00,"Colon, Rey",absent
"Committee on Economic, Capital and Technology Development",2012-06-21 00:00:00,"Tunney, Thomas",present
"Committee on Economic, Capital and Technology Development",2012-06-21 00:00:00,"Lane, Lona",present
"Committee on Economic, Capital and Technology Development",2012-06-21 00:00:00,"Moreno, Proco Joe",absent
"Committee on Economic, Capital and Technology Development",2012-06-21 00:00:00,"Arena, John",present
"Committee on Economic, Capital and Technology Development",2012-06-21 00:00:00,"Zalewski, Michael R.",absent
"Committee on Economic, Capital and Technology Development",2012-06-21 00:00:00,"Smith, Michele",present
"Committee on Economic, Capital and Technology Development",2012-06-21 00:00:00,"Maldonado, Roberto",absent
"Committee on Economic, Capital and Technology Development",2012-06-21 00:00:00,"Pawar, Ameya",absent
"Committee on Economic, Capital and Technology Development",2012-06-21 00:00:00,"Cullerton, Timothy M.",present
"Committee on Economic, Capital and Technology Development",2015-05-05 00:00:00,"Ervin, Jason C.",present
"Committee on Economic, Capital and Technology Development",2015-05-05 00:00:00,"Foulkes, Toni",present
"Committee on Economic, Capital and Technology Development",2015-05-05 00:00:00,"Mitts, Emma",absent
"Committee on Economic, Capital and Technology Development",2015-05-05 00:00:00,"Chandler, Michael D.",absent
"Committee on Economic, Capital and Technology Development",2015-05-05 00:00:00,"Arena, John",present
"Committee on Economic, Capital and Technology Development",2015-05-05 00:00:00,"Hairston, Leslie A.",absent
"Committee on Economic, Capital and Technology Development",2015-05-05 00:00:00,"Cochran, Willie",present
"Committee on Economic, Capital and Technology Development",2015-05-05 00:00:00,"Colon, Rey",absent
"Committee on Economic, Capital and Technology Development",2015-05-05 00:00:00,"Tunney, Thomas",present
"Committee on Economic, Capital and Technology Development",2015-05-05 00:00:00,"Holmes, Natashia",present
"Committee on Economic, Capital and Technology Development",2015-05-05 00:00:00,"Lane, Lona",absent
"Committee on Economic, Capital and Technology Development",2015-05-05 00:00:00,"Moreno, Proco Joe",absent
"Committee on Economic, Capital and Technology Development",2015-05-05 00:00:00,"Zalewski, Michael R.",absent
"Committee on Economic, Capital and Technology Development",2015-05-05 00:00:00,"Smith, Michele",absent
"Committee on Economic, Capital and Technology Development",2015-05-05 00:00:00,"Maldonado, Roberto",absent
"Committee on Economic, Capital and Technology Development",2015-05-05 00:00:00,"Pawar, Ameya",absent
"Committee on Economic, Capital and Technology Development",2015-05-05 00:00:00,"Cullerton, Timothy M.",absent
"Committee on Economic, Capital and Technology Development",2013-11-04 00:00:00,"Ervin, Jason C.",absent
"Committee on Economic, Capital and Technology Development",2013-11-04 00:00:00,"Foulkes, Toni",present
"Committee on Economic, Capital and Technology Development",2013-11-04 00:00:00,"Mitts, Emma",absent
"Committee on Economic, Capital and Technology Development",2013-11-04 00:00:00,"Chandler, Michael D.",absent
"Committee on Economic, Capital and Technology Development",2013-11-04 00:00:00,"Arena, John",present
"Committee on Economic, Capital and Technology Development",2013-11-04 00:00:00,"Hairston, Leslie A.",present
"Committee on Economic, Capital and Technology Development",2013-11-04 00:00:00,"Cochran, Willie",absent
"Committee on Economic, Capital and Technology Development",2013-11-04 00:00:00,"Colon, Rey",absent
"Committee on Economic, Capital and Technology Development",2013-11-04 00:00:00,"Tunney, Thomas",present
"Committee on Economic, Capital and Technology Development",2013-11-04 00:00:00,"Holmes, Natashia",present
"Committee on Economic, Capital and Technology Development",2013-11-04 00:00:00,"Lane, Lona",absent
"Committee on Economic, Capital and Technology Development",2013-11-04 00:00:00,"Moreno, Proco Joe",absent
"Committee on Economic, Capital and Technology Development",2013-11-04 00:00:00,"Zalewski, Michael R.",absent
"Committee on Economic, Capital and Technology Development",2013-11-04 00:00:00,"Smith, Michele",absent
"Committee on Economic, Capital and Technology Development",2013-11-04 00:00:00,"Maldonado, Roberto",absent
"Committee on Economic, Capital and Technology Development",2013-11-04 00:00:00,"Pawar, Ameya",present
"Committee on Economic, Capital and Technology Development",2013-11-04 00:00:00,"Cullerton, Timothy M.",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Burke, Edward M.",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Moore, Joseph",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Hairston, Leslie A.",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Austin, Carrie M.",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Mitchell, Gregory I.",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Solis, Daniel",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Cappleman, James",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Harris, Michelle A.",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Munoz, Ricardo",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Brookins, Jr., Howard",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Foulkes, Toni",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Hopkins, Brian",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Cochran, Willie",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Lopez, Raymond A.",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Beale, Anthony",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Taliaferro, Chris",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"O'Shea, Matthew J.",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Thompson, Patrick D.",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Moreno, Proco Joe",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Smith, Michele",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Sposato, Nicholas",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Santiago, Milagros S.",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Silverstein, Debra L.",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Ramirez-Rosa, Carlos",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Napolitano, Anthony V.",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Waguespack, Scott",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Dowell, Pat",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Mell, Deborah",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Moore, David H.",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Sadlowski Garza, Susan",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Reilly, Brendan",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Villegas, Gilbert",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Scott, Jr. Michael",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"O'Connor, Patrick",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Ervin, Jason C.",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Cardenas, George A.",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Mitts, Emma",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Arena, John",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Pawar, Ameya",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Burnett, Jr., Walter",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Reboyras, Ariel",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Sawyer, Roderick T.",present
Joint Committee: Human Relations; Public Safety,2015-12-15 00:00:00,"Osterman, Harry",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Burke, Edward M.",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Austin, Carrie M.",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Colon, Rey",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Tunney, Thomas",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Solis, Daniel",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Cappleman, James",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Harris, Michelle A.",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Pope, John",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Sposato, Nicholas",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Brookins, Jr., Howard",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Foulkes, Toni",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Fioretti, Bob",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Burnett, Jr., Walter",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Suarez, Regner Ray",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Cullerton, Timothy M.",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Balcer, James",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"O'Connor, Mary",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Graham, Deborah L.",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Laurino, Margaret",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Waguespack, Scott",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Dowell, Pat",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Mell, Deborah",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Lane, Lona",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Reilly, Brendan",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Chandler, Michael D.",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Cardenas, George A.",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Reboyras, Ariel",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Holmes, Natashia",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Burns, William D.",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Thomas, Latasha R.",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Pawar, Ameya",present
"Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",2015-01-14 00:00:00,"Thompson, JoAnn",present
Committee on Budget and Government Operations,2011-06-07 00:00:00,"Burke, Edward M.",present
